Date,Open,High,Low,Close,Adj Close,Volume
2019-08-22,107.726997,107.789001,107.640999,107.660004,107.660004,870460
2019-08-23,107.637001,107.851997,107.585999,107.805000,107.805000,1353343
2019-08-25,108.152344,108.218750,107.863281,107.941406,107.941406,1105613
2019-08-26,107.875000,107.957001,107.734001,107.746002,107.746002,1693372
2019-08-27,107.765999,107.816002,107.726997,107.780998,107.780998,2333916
2019-08-28,107.805000,107.844002,107.762001,107.816002,107.816002,1132723
2019-08-29,107.828003,107.866997,107.737999,107.753998,107.753998,481557
2019-08-30,107.762001,107.801003,107.710999,107.792999,107.792999,85267
2019-09-01,108.074219,108.109375,107.808594,108.078125,108.078125,157045
2019-09-03,107.816002,107.930000,107.753998,107.878998,107.878998,42943
2019-09-04,107.905998,107.938004,107.855003,107.926003,107.926003,18763
2019-09-05,107.926003,107.926003,107.640999,107.703003,107.703003,20367
2019-09-06,107.723000,107.753998,107.652000,107.723000,107.723000,13642
2019-09-08,107.976563,107.980469,107.964844,107.968750,107.968750,31741
2019-09-09,107.703003,107.703003,107.609001,107.628998,107.628998,7803
2019-09-10,107.594002,107.594002,107.430000,107.473000,107.473000,15122
2019-09-11,107.460999,107.487999,107.433998,107.464996,107.464996,8402
2019-09-12,107.445000,107.527000,107.355003,107.355003,107.355003,7206
2019-09-13,107.359001,107.371002,107.203003,107.210999,107.210999,8633
2019-09-15,107.453125,107.492188,107.433594,107.488281,107.488281,1309535
2019-09-16,107.280998,107.316002,107.265999,107.296997,107.296997,2157
2019-09-17,107.305000,107.362999,107.273003,107.362999,107.362999,3970
2019-09-18,107.375000,107.453003,107.344002,107.344002,107.344002,6461
2019-09-19,107.316002,107.362999,107.311996,107.335999,107.335999,15134
2019-09-20,107.359001,107.359001,107.355003,107.355003,107.355003,3913
2019-09-22,107.671875,107.671875,107.601563,107.621094,107.621094,440395
2019-09-23,107.445000,107.460999,107.394997,107.410004,107.410004,5930
